kunde_id,maaned,innlogginger,korttransaksjoner
K131473,2025-01,8,43
K131473,2025-02,16,32
K131473,2025-03,16,53
K131473,2025-04,14,41
K131473,2025-05,18,60
K131473,2025-06,29,44
K131473,2025-07,13,54
K131473,2025-08,13,41
K131473,2025-09,20,49
K131473,2025-10,18,42
K131473,2025-11,19,49
K131473,2025-12,12,54
K131474,2024-01,24,81
K131474,2024-02,27,67
K131474,2024-03,23,67
K131474,2024-04,28,73
K131474,2024-05,21,61
K131474,2024-06,22,73
K131474,2024-07,16,63
K131474,2024-08,17,60
K131474,2024-09,28,46
K131474,2024-10,23,54
K131474,2024-11,25,49
K131474,2024-12,19,62
K131474,2025-01,21,41
K131474,2025-02,29,60
K131474,2025-03,19,72
K131474,2025-04,34,80
K131474,2025-05,19,67
K131474,2025-06,23,60
K131474,2025-07,17,61
K131474,2025-08,20,47
K131474,2025-09,18,34
K131474,2025-10,14,50
K131474,2025-11,19,41
K131474,2025-12,9,33
K131475,2024-01,7,23
K131475,2024-02,11,33
K131475,2024-03,10,26
K131475,2024-04,5,29
K131475,2024-05,5,25
K131475,2024-06,10,34
K131475,2024-07,5,17
K131475,2024-08,9,35
K131475,2024-09,6,27
K131475,2024-10,6,39
K131475,2024-11,9,26
K131475,2024-12,2,33
K131475,2025-01,8,30
K131475,2025-02,8,43
K131475,2025-03,11,26
K131475,2025-04,7,36
K131475,2025-05,3,28
K131475,2025-06,12,27
K131475,2025-07,5,27
K131475,2025-08,7,21
K131475,2025-09,2,18
K131475,2025-10,8,26
K131475,2025-11,10,17
K131475,2025-12,7,29
K131476,2024-01,12,36
K131476,2024-02,12,30
K131476,2024-03,9,35
K131476,2024-04,5,33
K131476,2024-05,7,33
K131476,2024-06,17,27
K131476,2024-07,9,43
K131476,2024-08,7,25
K131476,2024-09,10,31
K131476,2024-10,5,34
K131476,2024-11,12,43
K131476,2024-12,6,32
K131476,2025-01,8,34
K131476,2025-02,16,30
K131476,2025-03,13,36
K131476,2025-04,16,29
K131476,2025-05,9,39
K131476,2025-06,6,32
K131476,2025-07,9,33
K131476,2025-08,6,41
K131476,2025-09,4,26
K131476,2025-10,10,28
K131476,2025-11,9,26
K131476,2025-12,10,36
K131477,2024-01,15,50
K131477,2024-02,21,48
K131477,2024-03,18,45
K131477,2024-04,18,55
K131477,2024-05,25,47
K131477,2024-06,17,37
K131477,2024-07,6,45
K131477,2024-08,23,57
K131477,2024-09,8,39
K131477,2024-10,18,33
K131477,2024-11,16,35
K131477,2024-12,22,61
K131477,2025-01,20,52
K131477,2025-02,15,42
K131477,2025-03,14,38
K131477,2025-04,15,48
K131477,2025-05,14,47
K131477,2025-06,20,46
K131477,2025-07,13,48
K131477,2025-08,15,45
K131477,2025-09,15,37
K131477,2025-10,14,50
K131477,2025-11,12,47
K131477,2025-12,9,39
K131478,2024-01,23,34
K131478,2024-02,17,46
K131478,2024-03,14,55
K131478,2024-04,17,58
K131478,2024-05,18,45
K131478,2024-06,15,47
K131478,2024-07,22,41
K131478,2024-08,11,52
K131478,2024-09,15,33
K131478,2024-10,14,52
K131478,2024-11,11,35
K131478,2024-12,10,38
K131478,2025-01,12,50
K131478,2025-02,19,62
K131478,2025-03,17,56
K131478,2025-04,9,54
K131478,2025-05,15,56
K131478,2025-06,14,49
K131478,2025-07,11,45
K131478,2025-08,9,44
K131478,2025-09,21,43
K131478,2025-10,9,46
K131478,2025-11,17,46
K131478,2025-12,14,42
K131479,2024-01,11,30
K131479,2024-02,12,38
K131479,2024-03,15,28
K131479,2024-04,14,36
K131479,2024-05,14,33
K131479,2024-06,11,39
K131479,2024-07,5,33
K131479,2024-08,8,43
K131479,2024-09,14,41
K131479,2024-10,12,21
K131479,2024-11,9,44
K131479,2024-12,5,31
K131479,2025-01,14,43
K131479,2025-02,15,30
K131479,2025-03,10,41
K131479,2025-04,13,34
K131479,2025-05,9,49
K131479,2025-06,7,33
K131479,2025-07,14,40
K131479,2025-08,11,41
K131479,2025-09,12,33
K131479,2025-10,19,32
K131479,2025-11,8,42
K131479,2025-12,17,33
K131480,2024-01,6,23
K131480,2024-02,10,27
K131480,2024-03,8,38
K131480,2024-04,6,26
K131480,2024-05,6,32
K131480,2024-06,5,26
K131480,2024-07,8,36
K131480,2024-08,9,28
K131480,2024-09,6,28
K131480,2024-10,8,31
K131480,2024-11,8,28
K131480,2024-12,8,32
K131480,2025-01,7,25
K131480,2025-02,7,28
K131480,2025-03,13,36
K131480,2025-04,14,36
K131480,2025-05,7,28
K131480,2025-06,7,40
K131480,2025-07,11,22
K131480,2025-08,9,31
K131480,2025-09,7,27
K131480,2025-10,7,24
K131480,2025-11,6,19
K131480,2025-12,5,21
K131481,2024-01,28,65
K131481,2024-02,23,67
K131481,2024-03,15,60
K131481,2024-04,31,58
K131481,2024-05,26,60
K131481,2024-06,14,62
K131481,2024-07,21,44
K131481,2024-08,24,58
K131481,2024-09,19,54
K131481,2024-10,18,52
K131481,2024-11,16,57
K131481,2024-12,15,58
K131481,2025-01,17,65
K131481,2025-02,27,70
K131481,2025-03,26,63
K131481,2025-04,25,82
K131481,2025-05,27,74
K131481,2025-06,17,49
K131481,2025-07,24,52
K131481,2025-08,16,71
K131481,2025-09,27,64
K131481,2025-10,15,60
K131481,2025-11,24,55
K131481,2025-12,27,47
K131482,2024-01,15,31
K131482,2024-02,9,26
K131482,2024-03,11,34
K131482,2024-04,14,30
K131482,2024-05,6,28
K131482,2024-06,12,42
K131482,2024-07,13,32
K131482,2024-08,8,26
K131482,2024-09,3,39
K131482,2024-10,6,29
K131482,2024-11,3,38
K131482,2024-12,8,30
K131482,2025-01,13,26
K131482,2025-02,10,38
K131482,2025-03,8,24
K131482,2025-04,16,31
K131482,2025-05,9,35
K131482,2025-06,8,27
K131482,2025-07,3,27
K131482,2025-08,12,36
K131482,2025-09,10,32
K131482,2025-10,10,29
K131482,2025-11,5,27
K131482,2025-12,9,33
K131483,2024-01,8,17
K131483,2024-02,4,19
K131483,2024-03,5,18
K131483,2024-04,7,19
K131483,2024-05,5,15
K131483,2024-06,4,19
K131483,2024-07,2,29
K131483,2024-08,5,16
K131483,2024-09,5,18
K131483,2024-10,4,17
K131483,2024-11,2,24
K131483,2024-12,4,17
K131483,2025-01,8,19
K131483,2025-02,4,22
K131483,2025-03,3,11
K131483,2025-04,5,21
K131483,2025-05,10,18
K131483,2025-06,2,22
K131483,2025-07,6,11
K131483,2025-08,4,18
K131483,2025-09,3,16
K131483,2025-10,4,14
K131483,2025-11,3,14
K131483,2025-12,4,15
K131484,2024-01,13,50
K131484,2024-02,21,56
K131484,2024-03,24,42
K131484,2024-04,26,41
K131484,2024-05,13,57
K131484,2024-06,12,48
K131484,2024-07,20,44
K131484,2024-08,19,45
K131484,2024-09,15,53
K131484,2024-10,8,37
K131484,2024-11,15,37
K131484,2024-12,16,44
K131484,2025-01,19,66
K131484,2025-02,16,51
K131484,2025-03,18,47
K131484,2025-04,26,44
K131484,2025-05,18,62
K131484,2025-06,13,49
K131484,2025-07,21,57
K131484,2025-08,12,51
K131484,2025-09,16,44
K131484,2025-10,22,48
K131484,2025-11,22,42
K131484,2025-12,19,53
K131485,2024-01,11,35
K131485,2024-02,12,44
K131485,2024-03,19,29
K131485,2024-04,16,40
K131485,2024-05,15,34
K131485,2024-06,9,35
K131485,2024-07,19,41
K131485,2024-08,16,50
K131485,2024-09,13,43
K131485,2024-10,12,35
K131485,2024-11,15,40
K131485,2024-12,20,43
K131485,2025-01,16,30
K131485,2025-02,13,38
K131485,2025-03,15,47
K131485,2025-04,12,46
K131485,2025-05,8,40
K131485,2025-06,15,43
K131485,2025-07,18,40
K131485,2025-08,13,38
K131485,2025-09,19,30
K131485,2025-10,5,34
K131485,2025-11,15,31
K131485,2025-12,13,37
K131486,2024-01,4,27
K131486,2024-02,8,13
K131486,2024-03,3,12
K131486,2024-04,7,25
K131486,2024-05,3,17
K131486,2024-06,5,15
K131486,2024-07,5,21
K131486,2024-08,3,16
K131486,2024-09,3,17
K131486,2024-10,6,19
K131486,2024-11,9,17
K131486,2024-12,2,24
K131486,2025-01,2,12
K131486,2025-02,4,29
K131486,2025-03,3,20
K131486,2025-04,7,24
K131486,2025-05,4,25
K131486,2025-06,9,16
K131486,2025-07,5,15
K131486,2025-08,10,22
K131486,2025-09,2,27
K131486,2025-10,3,22
K131486,2025-11,6,16
K131486,2025-12,6,22
K131487,2024-01,12,53
K131487,2024-02,13,45
K131487,2024-03,19,41
K131487,2024-04,22,68
K131487,2024-05,19,53
K131487,2024-06,17,57
K131487,2024-07,13,42
K131487,2024-08,12,38
K131487,2024-09,19,48
K131487,2024-10,17,51
K131487,2024-11,18,47
K131487,2024-12,21,36
K131487,2025-01,15,55
K131487,2025-02,15,43
K131487,2025-03,16,51
K131487,2025-04,18,39
K131487,2025-05,8,41
K131487,2025-06,18,50
K131487,2025-07,19,64
K131487,2025-08,15,41
K131487,2025-09,13,39
K131487,2025-10,19,36
K131487,2025-11,20,37
K131487,2025-12,18,45
K131488,2024-01,17,38
K131488,2024-02,7,47
K131488,2024-03,17,54
K131488,2024-04,12,34
K131488,2024-05,13,48
K131488,2024-06,7,38
K131488,2024-07,11,40
K131488,2024-08,13,37
K131488,2024-09,6,35
K131488,2024-10,11,36
K131488,2024-11,11,32
K131488,2024-12,17,32
K131488,2025-01,13,47
K131488,2025-02,9,51
K131488,2025-03,20,42
K131488,2025-04,22,51
K131488,2025-05,8,40
K131488,2025-06,19,47
K131488,2025-07,14,46
K131488,2025-08,11,47
K131488,2025-09,11,38
K131488,2025-10,14,43
K131488,2025-11,10,39
K131488,2025-12,13,42
K131489,2024-01,1,16
K131489,2024-02,4,20
K131489,2024-03,2,13
K131489,2024-04,5,17
K131489,2024-05,3,19
K131489,2024-06,1,16
K131489,2024-07,1,21
K131489,2024-08,2,16
K131489,2024-09,2,17
K131489,2024-10,2,12
K131489,2024-11,2,12
K131489,2024-12,5,16
K131489,2025-01,5,20
K131489,2025-02,1,16
K131489,2025-03,1,12
K131489,2025-04,2,18
K131489,2025-05,0,13
K131489,2025-06,3,17
K131489,2025-07,1,14
K131489,2025-08,2,12
K131489,2025-09,2,16
K131489,2025-10,2,21
K131489,2025-11,1,12
K131489,2025-12,3,15
K131490,2024-01,6,15
K131490,2024-02,11,29
K131490,2024-03,14,25
K131490,2024-04,7,28
K131490,2024-05,4,27
K131490,2024-06,5,20
K131490,2024-07,6,17
K131490,2024-08,1,31
K131490,2024-09,4,18
K131490,2024-10,5,19
K131490,2024-11,8,23
K131490,2024-12,9,18
K131490,2025-01,3,21
K131490,2025-02,5,22
K131490,2025-03,4,22
K131490,2025-04,5,21
K131490,2025-05,11,27
K131490,2025-06,8,20
K131490,2025-07,11,22
K131490,2025-08,5,29
K131490,2025-09,8,23
K131490,2025-10,7,22
K131490,2025-11,5,19
K131490,2025-12,6,24
K131491,2024-01,13,60
K131491,2024-02,19,59
K131491,2024-03,15,34
K131491,2024-04,20,67
K131491,2024-05,16,62
K131491,2024-06,16,43
K131491,2024-07,24,52
K131491,2024-08,15,39
K131491,2024-09,13,46
K131491,2024-10,14,48
K131491,2024-11,14,49
K131491,2024-12,15,46
K131491,2025-01,19,53
K131491,2025-02,20,47
K131491,2025-03,25,63
K131491,2025-04,22,63
K131491,2025-05,14,49
K131491,2025-06,13,37
K131491,2025-07,22,39
K131491,2025-08,19,47
K131491,2025-09,19,51
K131491,2025-10,8,38
K131491,2025-11,17,39
K131491,2025-12,11,23
K131492,2024-01,24,52
K131492,2024-02,23,49
K131492,2024-03,16,54
K131492,2024-04,17,49
K131492,2024-05,22,49
K131492,2024-06,23,53
K131492,2024-07,23,55
K131492,2024-08,18,49
K131492,2024-09,24,55
K131492,2024-10,19,50
K131492,2024-11,12,52
K131492,2024-12,30,67
K131492,2025-01,23,58
K131492,2025-02,18,54
K131492,2025-03,13,65
K131492,2025-04,17,62
K131492,2025-05,26,46
K131492,2025-06,19,61
K131492,2025-07,20,60
K131492,2025-08,25,58
K131492,2025-09,17,45
K131492,2025-10,20,44
K131492,2025-11,19,34
K131492,2025-12,11,38
K131493,2024-01,18,47
K131493,2024-02,11,53
K131493,2024-03,15,54
K131493,2024-04,20,43
K131493,2024-05,22,37
K131493,2024-06,5,40
K131493,2024-07,20,42
K131493,2024-08,8,52
K131493,2024-09,12,34
K131493,2024-10,19,52
K131493,2024-11,11,53
K131493,2024-12,20,46
K131493,2025-01,15,54
K131493,2025-02,22,49
K131493,2025-03,18,45
K131493,2025-04,17,60
K131493,2025-05,12,47
K131493,2025-06,22,52
K131493,2025-07,21,46
K131493,2025-08,10,38
K131493,2025-09,10,44
K131493,2025-10,16,55
K131493,2025-11,16,42
K131493,2025-12,15,49
K131494,2024-01,7,57
K131494,2024-02,19,49
K131494,2024-03,17,42
K131494,2024-04,19,49
K131494,2024-05,22,51
K131494,2024-06,12,44
K131494,2024-07,19,44
K131494,2024-08,15,54
K131494,2024-09,16,61
K131494,2024-10,18,53
K131494,2024-11,22,54
K131494,2024-12,22,54
K131494,2025-01,19,38
K131494,2025-02,14,37
K131494,2025-03,22,60
K131494,2025-04,17,51
K131494,2025-05,15,57
K131494,2025-06,18,52
K131494,2025-07,13,50
K131494,2025-08,24,54
K131494,2025-09,15,37
K131494,2025-10,12,51
K131494,2025-11,15,29
K131494,2025-12,18,45
K131495,2024-01,22,50
K131495,2024-02,16,59
K131495,2024-03,15,53
K131495,2024-04,19,45
K131495,2024-05,14,65
K131495,2024-06,19,64
K131495,2024-07,25,63
K131495,2024-08,17,53
K131495,2024-09,14,44
K131495,2024-10,15,45
K131495,2024-11,17,45
K131495,2024-12,15,42
K131495,2025-01,20,50
K131495,2025-02,17,59
K131495,2025-03,18,60
K131495,2025-04,25,62
K131495,2025-05,14,44
K131495,2025-06,20,57
K131495,2025-07,8,54
K131495,2025-08,18,52
K131495,2025-09,23,54
K131495,2025-10,20,45
K131495,2025-11,18,42
K131495,2025-12,18,50
K131496,2024-01,12,39
K131496,2024-02,12,41
K131496,2024-03,8,40
K131496,2024-04,9,38
K131496,2024-05,15,37
K131496,2024-06,14,48
K131496,2024-07,12,44
K131496,2024-08,11,28
K131496,2024-09,10,35
K131496,2024-10,7,39
K131496,2024-11,11,48
K131496,2024-12,10,28
K131496,2025-01,13,40
K131496,2025-02,17,37
K131496,2025-03,16,30
K131496,2025-04,16,31
K131496,2025-05,14,28
K131496,2025-06,19,45
K131496,2025-07,11,41
K131496,2025-08,16,40
K131496,2025-09,16,39
K131496,2025-10,14,34
K131496,2025-11,8,24
K131496,2025-12,9,18
K131497,2024-01,8,35
K131497,2024-02,17,28
K131497,2024-03,7,37
K131497,2024-04,12,44
K131497,2024-05,9,38
K131497,2024-06,9,39
K131497,2024-07,10,33
K131497,2024-08,14,42
K131497,2024-09,17,38
K131497,2024-10,12,40
K131497,2024-11,9,32
K131497,2024-12,11,34
K131497,2025-01,12,47
K131497,2025-02,8,35
K131497,2025-03,17,40
K131497,2025-04,11,29
K131497,2025-05,9,33
K131497,2025-06,16,39
K131497,2025-07,12,31
K131497,2025-08,9,22
K131497,2025-09,8,41
K131497,2025-10,6,18
K131497,2025-11,11,37
K131497,2025-12,17,27
K131498,2024-01,13,41
K131498,2024-02,14,39
K131498,2024-03,16,46
K131498,2024-04,13,45
K131498,2024-05,16,48
K131498,2024-06,13,40
K131498,2024-07,13,42
K131498,2024-08,20,49
K131498,2024-09,15,42
K131498,2024-10,21,33
K131498,2024-11,14,49
K131498,2024-12,13,40
K131498,2025-01,12,36
K131498,2025-02,11,55
K131498,2025-03,15,38
K131498,2025-04,13,42
K131498,2025-05,20,45
K131498,2025-06,15,39
K131498,2025-07,23,38
K131498,2025-08,11,49
K131498,2025-09,7,40
K131498,2025-10,24,36
K131498,2025-11,17,37
K131498,2025-12,14,21
K131499,2024-01,29,67
K131499,2024-02,29,60
K131499,2024-03,14,48
K131499,2024-04,20,71
K131499,2024-05,16,65
K131499,2024-06,32,58
K131499,2024-07,27,79
K131499,2024-08,24,71
K131499,2024-09,25,58
K131499,2024-10,19,58
K131499,2024-11,16,69
K131499,2024-12,17,49
K131499,2025-01,26,58
K131499,2025-02,27,66
K131499,2025-03,27,73
K131499,2025-04,28,84
K131499,2025-05,23,75
K131499,2025-06,24,68
K131499,2025-07,20,64
K131499,2025-08,21,70
K131499,2025-09,24,63
K131499,2025-10,18,53
K131499,2025-11,21,57
K131499,2025-12,17,58
K131500,2024-01,22,41
K131500,2024-02,19,57
K131500,2024-03,16,46
K131500,2024-04,17,42
K131500,2024-05,19,51
K131500,2024-06,22,44
K131500,2024-07,20,41
K131500,2024-08,21,42
K131500,2024-09,13,36
K131500,2024-10,15,31
K131500,2024-11,12,35
K131500,2024-12,17,42
K131500,2025-01,22,33
K131500,2025-02,14,53
K131500,2025-03,16,61
K131500,2025-04,21,39
K131500,2025-05,9,40
K131500,2025-06,22,39
K131500,2025-07,8,40
K131500,2025-08,8,39
K131500,2025-09,15,29
K131500,2025-10,8,51
K131500,2025-11,15,50
K131500,2025-12,15,37
K131501,2024-01,19,43
K131501,2024-02,19,54
K131501,2024-03,26,59
K131501,2024-04,18,78
K131501,2024-05,23,47
K131501,2024-06,21,68
K131501,2024-07,23,49
K131501,2024-08,18,48
K131501,2024-09,17,56
K131501,2024-10,21,43
K131501,2024-11,18,54
K131501,2024-12,15,53
K131501,2025-01,27,62
K131501,2025-02,13,50
K131501,2025-03,22,50
K131501,2025-04,19,57
K131501,2025-05,19,55
K131501,2025-06,23,51
K131501,2025-07,21,59
K131501,2025-08,14,53
K131501,2025-09,17,64
K131501,2025-10,20,76
K131501,2025-11,14,57
K131501,2025-12,23,47
K131502,2024-01,9,28
K131502,2024-02,10,25
K131502,2024-03,9,30
K131502,2024-04,7,26
K131502,2024-05,11,24
K131502,2024-06,9,35
K131502,2024-07,6,22
K131502,2024-08,5,25
K131502,2024-09,5,31
K131502,2024-10,6,29
K131502,2024-11,7,31
K131502,2024-12,8,21
K131502,2025-01,8,28
K131502,2025-02,8,25
K131502,2025-03,8,26
K131502,2025-04,10,25
K131502,2025-05,3,20
K131502,2025-06,11,27
K131502,2025-07,3,26
K131502,2025-08,5,21
K131502,2025-09,8,27
K131502,2025-10,9,23
K131502,2025-11,7,28
K131502,2025-12,12,25
K131503,2024-01,6,18
K131503,2024-02,6,22
K131503,2024-03,3,31
K131503,2024-04,8,44
K131503,2024-05,6,29
K131503,2024-06,8,31
K131503,2024-07,7,21
K131503,2024-08,5,25
K131503,2024-09,3,27
K131503,2024-10,7,25
K131503,2024-11,12,29
K131503,2024-12,7,22
K131503,2025-01,11,40
K131503,2025-02,7,27
K131503,2025-03,9,23
K131503,2025-04,7,33
K131503,2025-05,9,27
K131503,2025-06,5,29
K131503,2025-07,6,23
K131503,2025-08,7,23
K131503,2025-09,6,23
K131503,2025-10,9,19
K131503,2025-11,10,28
K131503,2025-12,10,19
K131504,2024-01,7,31
K131504,2024-02,4,31
K131504,2024-03,3,29
K131504,2024-04,10,34
K131504,2024-05,7,28
K131504,2024-06,10,27
K131504,2024-07,2,29
K131504,2024-08,7,38
K131504,2024-09,5,34
K131504,2024-10,11,34
K131504,2024-11,7,32
K131504,2024-12,6,27
K131504,2025-01,12,46
K131504,2025-02,12,31
K131504,2025-03,2,24
K131504,2025-04,9,38
K131504,2025-05,10,21
K131504,2025-06,7,33
K131504,2025-07,6,26
K131504,2025-08,9,30
K131504,2025-09,7,35
K131504,2025-10,8,31
K131504,2025-11,6,35
K131504,2025-12,5,22
K131505,2024-01,25,51
K131505,2024-02,15,45
K131505,2024-03,15,46
K131505,2024-04,16,46
K131505,2024-05,13,45
K131505,2024-06,17,48
K131505,2024-07,14,42
K131505,2024-08,16,41
K131505,2024-09,16,33
K131505,2024-10,13,51
K131505,2024-11,13,47
K131505,2024-12,20,47
K131505,2025-01,14,46
K131505,2025-02,15,42
K131505,2025-03,9,52
K131505,2025-04,17,44
K131505,2025-05,15,44
K131505,2025-06,13,53
K131505,2025-07,17,49
K131505,2025-08,15,46
K131505,2025-09,14,30
K131505,2025-10,11,48
K131505,2025-11,13,40
K131505,2025-12,19,43
K131506,2024-01,0,4
K131506,2024-02,0,9
K131506,2024-03,2,8
K131506,2024-04,1,9
K131506,2024-05,0,9
K131506,2024-06,0,14
K131506,2024-07,0,11
K131506,2024-08,1,11
K131506,2024-09,0,3
K131506,2024-10,0,7
K131506,2024-11,0,14
K131506,2024-12,0,8
K131506,2025-01,0,10
K131506,2025-02,0,9
K131506,2025-03,0,12
K131506,2025-04,0,13
K131506,2025-05,2,16
K131506,2025-06,0,12
K131506,2025-07,2,16
K131506,2025-08,0,13
K131506,2025-09,2,10
K131506,2025-10,1,5
K131506,2025-11,0,13
K131506,2025-12,0,7
K131507,2024-01,8,24
K131507,2024-02,8,29
K131507,2024-03,10,22
K131507,2024-04,3,19
K131507,2024-05,7,28
K131507,2024-06,7,24
K131507,2024-07,6,30
K131507,2024-08,9,31
K131507,2024-09,7,26
K131507,2024-10,8,14
K131507,2024-11,6,43
K131507,2024-12,2,26
K131507,2025-01,12,28
K131507,2025-02,6,24
K131507,2025-03,7,33
K131507,2025-04,10,20
K131507,2025-05,13,35
K131507,2025-06,8,22
K131507,2025-07,4,25
K131507,2025-08,1,29
K131507,2025-09,9,24
K131507,2025-10,2,21
K131507,2025-11,3,20
K131507,2025-12,1,14
K131508,2024-01,12,22
K131508,2024-02,5,19
K131508,2024-03,5,22
K131508,2024-04,8,27
K131508,2024-05,12,32
K131508,2024-06,7,30
K131508,2024-07,7,26
K131508,2024-08,8,30
K131508,2024-09,10,17
K131508,2024-10,7,30
K131508,2024-11,7,30
K131508,2024-12,7,21
K131508,2025-01,6,12
K131508,2025-02,10,35
K131508,2025-03,7,21
K131508,2025-04,11,30
K131508,2025-05,8,28
K131508,2025-06,4,17
K131508,2025-07,7,25
K131508,2025-08,6,19
K131508,2025-09,3,20
K131508,2025-10,2,24
K131508,2025-11,4,26
K131508,2025-12,6,25
K131509,2024-01,6,24
K131509,2024-02,5,20
K131509,2024-03,10,20
K131509,2024-04,5,30
K131509,2024-05,8,43
K131509,2024-06,13,30
K131509,2024-07,9,33
K131509,2024-08,7,31
K131509,2024-09,7,29
K131509,2024-10,15,25
K131509,2024-11,9,31
K131509,2024-12,6,35
K131509,2025-01,12,33
K131509,2025-02,8,39
K131509,2025-03,5,27
K131509,2025-04,7,26
K131509,2025-05,15,27
K131509,2025-06,5,22
K131509,2025-07,8,31
K131509,2025-08,7,31
K131509,2025-09,8,26
K131509,2025-10,7,24
K131509,2025-11,7,33
K131509,2025-12,4,27
K131510,2024-01,18,50
K131510,2024-02,8,53
K131510,2024-03,16,49
K131510,2024-04,20,53
K131510,2024-05,16,50
K131510,2024-06,15,54
K131510,2024-07,10,49
K131510,2024-08,16,42
K131510,2024-09,12,47
K131510,2024-10,30,57
K131510,2024-11,14,74
K131510,2024-12,9,46
K131510,2025-01,20,55
K131510,2025-02,17,41
K131510,2025-03,21,50
K131510,2025-04,13,43
K131510,2025-05,24,53
K131510,2025-06,14,51
K131510,2025-07,14,51
K131510,2025-08,15,41
K131510,2025-09,16,65
K131510,2025-10,17,49
K131510,2025-11,15,55
K131510,2025-12,15,52
K131511,2024-01,6,34
K131511,2024-02,18,41
K131511,2024-03,11,33
K131511,2024-04,12,38
K131511,2024-05,11,39
K131511,2024-06,6,27
K131511,2024-07,7,31
K131511,2024-08,13,29
K131511,2024-09,11,25
K131511,2024-10,7,28
K131511,2024-11,9,30
K131511,2024-12,7,26
K131511,2025-01,8,19
K131511,2025-02,13,45
K131511,2025-03,9,46
K131511,2025-04,15,41
K131511,2025-05,14,39
K131511,2025-06,8,30
K131511,2025-07,12,34
K131511,2025-08,6,33
K131511,2025-09,7,27
K131511,2025-10,9,51
K131511,2025-11,14,26
K131511,2025-12,11,29
K131512,2024-01,16,45
K131512,2024-02,15,53
K131512,2024-03,16,41
K131512,2024-04,17,50
K131512,2024-05,18,42
K131512,2024-06,18,53
K131512,2024-07,17,36
K131512,2024-08,9,31
K131512,2024-09,15,46
K131512,2024-10,19,26
K131512,2024-11,15,44
K131512,2024-12,14,44
K131512,2025-01,8,45
K131512,2025-02,14,37
K131512,2025-03,20,53
K131512,2025-04,17,60
K131512,2025-05,17,41
K131512,2025-06,16,50
K131512,2025-07,18,58
K131512,2025-08,14,43
K131512,2025-09,10,43
K131512,2025-10,17,47
K131512,2025-11,18,48
K131512,2025-12,10,47
K131513,2024-01,38,82
K131513,2024-02,34,76
K131513,2024-03,30,85
K131513,2024-04,24,70
K131513,2024-05,24,76
K131513,2024-06,28,103
K131513,2024-07,41,86
K131513,2024-08,27,87
K131513,2024-09,25,70
K131513,2024-10,21,70
K131513,2024-11,22,71
K131513,2024-12,27,74
K131513,2025-01,29,76
K131513,2025-02,34,89
K131513,2025-03,34,68
K131513,2025-04,35,93
K131513,2025-05,23,67
K131513,2025-06,28,78
K131513,2025-07,23,70
K131513,2025-08,34,65
K131513,2025-09,22,75
K131513,2025-10,20,55
K131513,2025-11,18,45
K131513,2025-12,11,39
K131514,2024-01,14,44
K131514,2024-02,16,43
K131514,2024-03,11,42
K131514,2024-04,18,38
K131514,2024-05,14,41
K131514,2024-06,13,38
K131514,2024-07,10,36
K131514,2024-08,12,46
K131514,2024-09,21,32
K131514,2024-10,11,37
K131514,2024-11,7,29
K131514,2024-12,15,43
K131514,2025-01,14,40
K131514,2025-02,10,42
K131514,2025-03,18,49
K131514,2025-04,17,44
K131514,2025-05,14,42
K131514,2025-06,17,56
K131514,2025-07,12,43
K131514,2025-08,11,45
K131514,2025-09,12,45
K131514,2025-10,17,39
K131514,2025-11,9,47
K131514,2025-12,18,48
K131515,2024-01,13,34
K131515,2024-02,14,32
K131515,2024-03,12,30
K131515,2024-04,7,37
K131515,2024-05,10,32
K131515,2024-06,11,26
K131515,2024-07,7,28
K131515,2024-08,10,31
