kunde_id;alder;fylke;kundeforhold_aar;antall_produkter;antall_produkter_naa;har_kundeprogram;laanebalanse;rente_boliglaan;innskudd;raadgiversamtaler_12mnd;avslutningsgebyr;avgang_6mnd
K101864;51,0;Rogaland;10,5;5;4;Ja;0,0;;28100,0;1;1200,0;1
K120379;53,0;Telemark;0,3;1;1;1;1960000,0;5,03;133300,0;0;;0
K101148;62,0;Vestfold;2,7;3;3;0;3136000,0;5,21;62000,0;0;;0
K136660;51,0;Telemark;23,3;2;2;1;855000,0;5,52;223300,0;1;;0
K102066;61,0;Agder;10,5;3;2;0;0,0;;335400,0;0;;0
K136115;39,0;Vestland;13,5;2;2;0;0,0;;85600,0;0;;0
K121995;77,0;Oslo;1,9;2;2;Ja;0,0;;64200,0;0;;0
K103526;52,0;Agder;6,3;5;5;nei;1018000,0;5,23;628600,0;0;;0
K119692;35,0;Agder;8,7;5;5;JA;0,0;;172200,0;1;;0
K107765;45,0;Vestfold;0,3;4;4;0;1812000,0;5,54;27800,0;0;;0
K101006;57,0;Vestfold;1,7;3;2;ja;2465000,0;5,54;52300,0;0;;0
K103307;57,0;Rogaland;7,1;4;4;ja;1205000,0;5,07;245800,0;0;;0
K109047;92,0;Rogaland;2,7;2;2;ja;2986000,0;5,8;15000,0;0;;0
K123667;33,0;Agder;6,8;2;0;JA;2131000,0;6,16;119500,0;0;1007,0;1
K128657;45,0;Agder;0,5;2;2;0;0,0;;51200,0;0;;0
K135224;39,0;Telemark;1,7;2;3;Nei;1288000,0;5,71;348900,0;1;;0
K102891;53,0;Vestfold;5,3;5;5;0;2293000,0;5,21;217800,0;0;;0
K120348;51,0;Rogaland;4,4;4;4;0;2634000,0;5,61;175500,0;0;;0
K133056;32,0;Agder;22,4;2;1;JA;0,0;;177300,0;0;;0
K117313;68,0;Agder;5,1;2;0;0;4815000,0;5,51;17200,0;0;937,0;1
K118303;41,0;Rogaland;10,2;5;5;nei;0,0;;238800,0;0;;0
K103181;22,0;Rogaland;1,0;4;5;0;0,0;;187900,0;1;;0
K138696;29,0;Vestland;1,6;2;2;nei;799000,0;5,14;56800,0;1;;0
K108074;80,0;Vestfold;8,5;4;4;JA;2209000,0;5,95;423500,0;1;;0
K136743;18,0;Rogaland;14,1;4;4;JA;0,0;;77500,0;2;;0
K120095;28,0;Oslo;2,4;6;6;ja;3375000,0;4,89;138900,0;0;;0
K116423;51,0;Rogaland;16,1;5;6;nei;0,0;;79300,0;0;;0
K100519;72,0;Vestland;0,2;7;7;1;4485000,0;4,27;47500,0;1;;0
K122424;56,0;Agder;3,7;2;2;Nei;0,0;;18300,0;0;;0
K102211;62,0;Rogaland;1,8;3;3;ja;3055000,0;6,26;49800,0;2;;0
K123498;59,0;Rogaland;4,7;2;2;0;1608000,0;5,77;156200,0;0;;0
K136230;45,0;Rogaland;5,6;2;2;0;0,0;;737700,0;0;;0
K107560;53,0;Rogaland;0,6;2;2;Ja;2346000,0;5,63;1338800,0;0;;0
K134018;50,0;Agder;14,7;1;1;ja;0,0;;79100,0;1;;0
K109035;74,0;Oslo;2,8;2;2;Nei;2875000,0;5,55;96600,0;0;;0
K130862;68,0;Oslo;2,9;2;2;ja;0,0;;332200,0;1;;0
K111438;59,0;Agder;0,9;3;3;Ja;2057000,0;5,37;609400,0;1;;0
K135985;62,0;Oslo;1,4;3;3;Ja;0,0;;184000,0;0;;0
K110169;41,0;Telemark;14,8;4;4;1;0,0;;337700,0;0;;0
K126282;48,0;Rogaland;15,9;4;4;Ja;3068000,0;5,38;149100,0;0;;0
K131810;42,0;Rogaland;8,1;2;2;Nei;0,0;;55900,0;0;;0
K136885;;Rogaland;2,0;4;4;Ja;1745000,0;5,21;86400,0;0;;0
K117307;53,0;Oslo;6,0;3;3;JA;618000,0;5,56;29400,0;1;;0
K128351;23,0;Vestfold;6,4;3;3;nei;1863000,0;5,12;334200,0;0;1396,0;1
K117329;39,0;Agder;5,8;5;5;1;5594000,0;6,11;79600,0;0;;0
K117987;35,0;Agder;2,7;2;1;nei;0,0;;139300,0;0;736,0;1
K124796;38,0;Agder;10,1;1;1;JA;0,0;;34900,0;0;;0
K119733;30,0;Agder;2,2;6;6;nei;0,0;;47000,0;0;;0
K137979;59,0;Agder;4,0;5;5;nei;2772000,0;5,29;117800,0;0;;0
K134581;37,0;Rogaland;1,8;3;3;nei;0,0;;24000,0;0;;0
K106410;74,0;Oslo;0,9;1;1;0;754000,0;5,71;173500,0;0;;0
K107142;31,0;Rogaland;30,5;1;1;0;0,0;;25600,0;0;;0
K127468;18,0;Vestland;3,7;4;4;JA;5439000,0;5,66;466200,0;0;;0
K139283;34,0;Agder;2,5;2;2;JA;0,0;;105000,0;0;;0
K125986;33,0;Rogaland;2,3;3;3;1;4429000,0;5,86;70400,0;2;;0
K103738;35,0;Vestland;20,0;5;5;1;0,0;;51700,0;0;;0
K107902;63,0;Oslo;11,8;2;2;1;1755000,0;5,68;191300,0;0;;0
K137068;;Agder;8,3;6;6;JA;2334000,0;5,68;88500,0;2;;0
K117048;49,0;Rogaland;8,2;3;3;0;1235000,0;5,4;89700,0;1;;0
K135468;44,0;Rogaland;1,7;4;4;Ja;2551000,0;5,07;275900,0;1;;0
K134217;27,0;Agder;6,8;1;1;Nei;1185000,0;5,21;152700,0;0;;0
K136999;49,0;Oslo;2,1;2;0;0;2342000,0;5,74;205500,0;0;1088,0;1
K115061;48,0;Rogaland;14,5;3;3;JA;0,0;;333300,0;0;;0
K136845;54,0;Agder;4,1;2;0;0;3609000,0;5,48;260500,0;1;1345,0;1
K119941;54,0;Rogaland;20,5;6;6;1;2197000,0;5,89;257900,0;0;;0
K129130;34,0;Vestfold;0,6;4;4;Nei;1172000,0;5,01;87200,0;0;;0
K115658;51,0;Agder;14,7;1;1;0;0,0;;56700,0;0;;0
K102183;30,0;Agder;2,2;3;3;JA;0,0;;116300,0;0;;0
K108816;45,0;Rogaland;4,1;1;1;nei;1703000,0;5,83;23200,0;0;;0
K112554;59,0;Rogaland;1,7;2;2;nei;0,0;;213900,0;1;;0
K129824;41,0;Rogaland;6,8;3;3;nei;0,0;;77900,0;0;;0
K120324;;Vestfold;3,3;2;2;JA;2396000,0;5,94;63600,0;1;;0
K106215;41,0;Vestfold;1,2;3;3;JA;0,0;;224400,0;1;;0
K111399;49,0;Agder;11,0;2;2;ja;0,0;;31700,0;1;;0
K126999;50,0;Agder;11,9;3;3;JA;0,0;;49200,0;1;;0
K108731;46,0;Oslo;3,1;7;7;Ja;1257000,0;5,24;394600,0;0;;0
K113117;18,0;Vestfold;7,3;1;0;JA;0,0;;71600,0;0;1122,0;1
K116144;76,0;Rogaland;0,6;2;3;JA;0,0;;988700,0;0;;0
K129071;51,0;Oslo;0,5;7;7;ja;2250000,0;5,48;230400,0;1;;0
K139297;45,0;Telemark;25,6;2;2;ja;1910000,0;5,13;658900,0;0;;0
K107365;47,0;Rogaland;6,5;3;3;0;0,0;;396900,0;0;;0
K108036;44,0;Rogaland;4,4;2;2;nei;1837000,0;5,27;23000,0;2;;0
K134864;32,0;Rogaland;11,3;3;3;Ja;1802000,0;5,8;55800,0;0;;0
K117896;49,0;Oslo;7,3;4;4;Ja;0,0;;103300,0;1;;0
K102302;18,0;Agder;24,8;6;6;Ja;1213000,0;5,58;442400,0;0;;0
K115108;57,0;Telemark;4,2;4;4;JA;937000,0;5,81;76700,0;0;;0
K121220;75,0;Oslo;4,6;5;5;1;1979000,0;5,88;67500,0;0;;0
K137306;56,0;Telemark;0,2;2;1;1;2168000,0;5,02;50800,0;1;;0
K111919;46,0;Agder;0,3;4;4;1;0,0;;42600,0;0;;0
K129090;42,0;Vestfold;18,2;4;4;Ja;0,0;;195600,0;0;;0
K134942;52,0;Rogaland;0,3;4;4;ja;1910000,0;5,87;146500,0;0;;0
K103080;39,0;Rogaland;12,5;5;5;ja;1429000,0;5,8;102900,0;0;;0
K116845;71,0;Vestfold;7,2;3;3;1;2537000,0;6,23;532500,0;0;;0
K137364;54,0;Oslo;1,6;2;2;Nei;1785000,0;5,65;35300,0;0;842,0;1
K129073;63,0;Vestland;21,4;2;2;nei;899000,0;5,34;64300,0;0;;0
K102807;18,0;Agder;1,2;3;3;0;1200000,0;5,35;274800,0;0;;0
K107086;35,0;Rogaland;5,0;2;0;1;0,0;;144400,0;0;1481,0;1
K102511;73,0;Agder;10,8;3;2;Nei;0,0;;708700,0;0;1021,0;1
K136972;54,0;Rogaland;4,9;3;3;nei;1543000,0;5,36;219800,0;1;;0
K138426;19,0;Vestland;1,9;3;3;Ja;0,0;;72600,0;0;;0
K114578;43,0;Agder;3,9;3;3;1;1035000,0;5,83;105700,0;0;;0
K135806;35,0;Telemark;3,8;1;1;Nei;2856000,0;5,94;23100,0;0;;0
K105507;26,0;Agder;5,0;2;2;ja;0,0;;30500,0;0;;0
K100080;53,0;Telemark;22,7;3;3;ja;0,0;;28200,0;0;;0
K110193;53,0;Rogaland;10,2;2;2;Ja;2734000,0;5,42;222000,0;0;;0
K130194;48,0;Rogaland;24,8;3;3;0;2250000,0;5,31;341900,0;0;;0
K107826;57,0;Rogaland;5,6;4;4;1;0,0;;107000,0;1;;0
K130314;18,0;Vestland;4,6;2;2;ja;1372000,0;5,59;17900,0;0;;0
K128476;44,0;Rogaland;7,5;5;5;Ja;0,0;;49300,0;0;;0
K105872;49,0;Agder;8,7;1;1;nei;1426000,0;5,4;72900,0;0;;0
K130200;25,0;Agder;25,4;4;4;nei;1637000,0;5,02;266300,0;0;1283,0;1
K108564;27,0;Oslo;7,4;2;2;Ja;1550000,0;5,6;226100,0;0;;0
K139533;59,0;Rogaland;2,1;6;6;1;2027000,0;5,64;124000,0;1;;0
K102737;42,0;Vestland;9,9;6;6;nei;2629000,0;5,35;47700,0;0;;0
K137104;51,0;Agder;1,8;3;3;JA;0,0;;244100,0;1;;0
K109818;42,0;Rogaland;13,1;3;2;JA;0,0;;302100,0;1;;0
K104366;53,0;Agder;22,9;3;3;0;0,0;;360100,0;0;;0
K137915;58,0;Telemark;17,0;3;3;JA;2962000,0;5,77;306300,0;0;;0
K129692;64,0;Telemark;4,0;4;3;Ja;2169000,0;5,31;121900,0;0;1440,0;1
K100275;52,0;Agder;22,6;3;3;1;0,0;;58400,0;0;;0
K138284;38,0;Agder;11,3;4;4;Ja;960000,0;5,35;95400,0;0;;0
K131520;38,0;Rogaland;3,2;3;3;JA;0,0;;257600,0;1;;0
K116407;;Rogaland;14,2;2;2;ja;3263000,0;5,05;117200,0;0;;0
K104945;76,0;Rogaland;3,4;2;2;nei;0,0;;67700,0;0;;0
K104896;56,0;Rogaland;9,8;4;4;1;0,0;;104700,0;1;;0
K128547;27,0;Telemark;3,5;4;3;Ja;3109000,0;5,57;106200,0;0;958,0;1
K123593;32,0;Rogaland;4,6;2;2;ja;0,0;;89400,0;0;;0
K136971;52,0;Rogaland;20,5;2;0;0;2626000,0;6,0;25500,0;2;1454,0;1
K114800;53,0;Telemark;0,7;2;0;nei;0,0;;152500,0;0;1352,0;1
K108935;63,0;Oslo;7,7;5;5;Nei;3913000,0;5,04;351600,0;1;;0
K127847;53,0;Rogaland;1,5;1;1;nei;0,0;;58700,0;1;;0
K126993;60,0;Vestland;8,9;2;1;JA;1904000,0;5,59;49500,0;0;;0
K117901;57,0;Rogaland;4,4;4;3;0;2089000,0;6,01;108300,0;0;;0
K134045;49,0;Vestfold;3,0;3;3;1;3354000,0;5,55;32600,0;0;;0
K122737;30,0;Vestfold;5,7;3;2;Ja;0,0;;601900,0;0;;0
K114583;62,0;Agder;18,9;1;1;Ja;4048000,0;5,35;58700,0;0;;0
K117824;49,0;Rogaland;1,3;1;1;1;2086000,0;4,89;93900,0;1;;0
K134683;48,0;Rogaland;10,6;1;0;ja;0,0;;164400,0;0;945,0;1
K126378;18,0;Rogaland;0,5;3;4;nei;0,0;;24900,0;0;;0
K127400;34,0;Rogaland;2,4;2;2;Nei;1522000,0;5,41;39000,0;1;;0
K100382;20,0;Rogaland;3,9;3;3;Nei;2235000,0;5,62;450100,0;0;;0
K129596;55,0;Telemark;1,5;3;3;ja;1902000,0;6,18;375800,0;0;;0
K120249;38,0;Agder;10,1;4;4;ja;0,0;;330900,0;0;;0
K133641;65,0;Vestfold;18,8;2;2;1;1030000,0;5,44;83100,0;0;;0
K113685;47,0;Oslo;5,6;5;5;JA;754000,0;6,25;235100,0;1;;0
K138376;44,0;Vestfold;16,7;3;4;JA;0,0;;28100,0;0;;0
K111201;39,0;Rogaland;13,2;3;3;Nei;0,0;;63100,0;1;;0
K103789;38,0;Vestfold;4,2;3;3;nei;1960000,0;5,38;181300,0;1;;0
K121850;61,0;Agder;17,1;2;2;0;2639000,0;5,2;628800,0;1;;0
K101352;25,0;Rogaland;0,3;6;6;nei;0,0;;110400,0;0;;0
K108486;44,0;Vestfold;13,5;2;2;ja;1711000,0;5,62;110400,0;1;;0
K107208;35,0;Agder;4,2;2;2;nei;1598000,0;5,56;57400,0;2;;0
K134890;51,0;Rogaland;1,9;4;4;Ja;1727000,0;5,24;100200,0;2;;0
K138198;18,0;Oslo;24,5;4;4;Ja;1711000,0;5,41;97200,0;1;;0
K124893;58,0;Vestfold;1,5;2;3;0;2933000,0;5,0;279900,0;1;;0
K103330;46,0;Rogaland;0,2;2;2;JA;0,0;;158800,0;0;;0
K117395;47,0;Rogaland;8,1;3;3;Ja;0,0;;423000,0;0;;0
K122850;45,0;Telemark;17,2;2;2;1;0,0;;44100,0;0;;0
K125391;27,0;Rogaland;10,7;2;2;ja;0,0;;345700,0;1;;0
K113752;68,0;Agder;3,5;2;2;Nei;0,0;;240900,0;1;;0
K100975;29,0;Oslo;8,9;3;2;1;0,0;;146300,0;0;;0
K105286;31,0;Oslo;1,8;3;3;Nei;2871000,0;5,39;118400,0;2;;0
K118366;54,0;Vestfold;15,5;2;2;nei;1957000,0;5,74;44000,0;0;;0
K105951;57,0;Rogaland;29,0;1;1;1;0,0;;233100,0;0;;0
K109713;43,0;Telemark;40,0;2;2;JA;1017000,0;5,4;38400,0;0;;0
K103450;21,0;Vestfold;1,3;3;3;0;0,0;;81300,0;0;;0
K125079;30,0;Telemark;0,5;3;3;Nei;3127000,0;5,62;346900,0;0;;0
K110116;59,0;Agder;31,0;1;0;nei;2468000,0;5,78;164200,0;0;1115,0;1
K139070;47,0;Rogaland;17,1;4;3;nei;0,0;;113600,0;0;;0
K134033;66,0;Agder;16,6;4;3;Nei;3652000,0;5,78;34800,0;0;;0
K120335;68,0;Oslo;5,7;1;1;0;1954000,0;6,22;38400,0;0;;0
K114211;29,0;Rogaland;0,3;5;5;nei;1966000,0;5,3;913500,0;1;;0
K103657;77,0;Agder;12,8;2;1;nei;0,0;;141300,0;1;;0
K121036;54,0;Oslo;19,6;4;4;Ja;1120000,0;5,56;208100,0;0;;0
K137162;30,0;Telemark;3,8;2;2;JA;1491000,0;4,97;78500,0;0;;0
K139637;78,0;Vestfold;1,5;4;4;Nei;1566000,0;5,94;31900,0;0;;0
K138486;18,0;Rogaland;2,4;2;2;Ja;1723000,0;4,98;133200,0;0;;0
K122416;31,0;Rogaland;0,9;3;3;Nei;0,0;;95600,0;1;;0
K108909;18,0;Rogaland;2,2;5;5;1;1903000,0;5,24;13700,0;0;;0
K109855;40,0;Oslo;4,0;1;0;nei;4030000,0;5,55;50000,0;0;1400,0;1
K135233;51,0;Oslo;2,8;1;0;Nei;0,0;;69000,0;0;1543,0;1
K123210;44,0;Vestland;11,8;1;1;0;0,0;;261600,0;0;;0
K127678;33,0;Agder;8,0;4;4;0;1290000,0;5,06;17800,0;0;;0
K125333;39,0;Vestland;0,5;9;9;1;1960000,0;5,25;83700,0;1;;0
K112445;25,0;Vestland;7,2;2;2;0;0,0;;135700,0;0;;0
K130700;36,0;Vestfold;8,2;5;5;nei;0,0;;254900,0;1;;0
K106167;18,0;Oslo;4,7;4;4;Ja;0,0;;83000,0;0;;0
K100781;45,0;Rogaland;23,1;5;5;nei;4495000,0;5,29;730400,0;0;;0
K103705;;Telemark;15,9;4;4;nei;1665000,0;5,59;25500,0;0;;0
K117647;53,0;Telemark;12,9;2;3;1;0,0;;23000,0;1;;0
K134801;58,0;Agder;0,5;4;4;JA;1385000,0;5,69;487500,0;0;;0
K117686;61,0;Oslo;3,9;7;7;Nei;944000,0;5,43;66600,0;0;;0
K112820;21,0;Vestland;6,7;2;2;Ja;3538000,0;5,63;44500,0;0;;0
K115182;68,0;Vestland;2,1;4;4;JA;6163000,0;5,8;38900,0;0;;0
K120641;49,0;Rogaland;3,4;3;3;Nei;1522000,0;6,09;178000,0;0;;0
K110367;44,0;Agder;7,5;3;1;nei;0,0;;45000,0;1;1166,0;1
K134043;50,0;Rogaland;3,5;2;2;Nei;3034000,0;5,6;76600,0;0;;0
K125651;64,0;Rogaland;0,2;2;2;Nei;2993000,0;5,11;144800,0;1;;0
K103311;56,0;Oslo;11,7;2;2;ja;2732000,0;5,38;388600,0;2;;0
K112086;58,0;Oslo;2,4;3;3;0;0,0;;257200,0;0;;0
K115602;59,0;Vestfold;15,8;4;4;ja;1590000,0;5,24;35000,0;0;;0
K123536;42,0;Rogaland;0,2;3;3;Ja;0,0;;91500,0;0;;0
K126899;54,0;Agder;0,2;1;1;nei;2292000,0;6,1;240900,0;0;;0
K113996;50,0;Agder;16,4;5;5;nei;0,0;;79900,0;0;;0
K103712;44,0;Oslo;14,0;3;3;0;2247000,0;5,67;633400,0;0;;0
K104396;47,0;Agder;0,2;3;3;ja;1834000,0;5,39;206900,0;1;;0
K114868;36,0;Rogaland;1,0;3;3;JA;0,0;;307100,0;0;;0
K104351;28,0;Rogaland;2,7;3;2;Nei;0,0;;1726400,0;0;;0
K119411;54,0;Rogaland;11,6;5;5;JA;3297000,0;5,44;138900,0;2;;0
K126589;65,0;Rogaland;12,6;2;2;Ja;2008000,0;5,93;206900,0;3;;0
K100684;39,0;Agder;12,2;1;0;Nei;0,0;;135300,0;1;1486,0;1
K105847;69,0;Rogaland;0,5;3;3;1;886000,0;5,24;82400,0;0;;0
K117971;43,0;Oslo;1,9;3;2;ja;1444000,0;5,14;24200,0;0;;0
K101424;49,0;Agder;8,0;3;3;JA;3615000,0;5,31;305300,0;1;;0
K131047;58,0;Agder;6,0;2;2;JA;0,0;;116100,0;0;;0
K106163;38,0;Vestfold;2,8;5;5;ja;0,0;;59300,0;2;;0
K120250;23,0;Rogaland;7,6;5;5;ja;2726000,0;5,37;2057500,0;0;;0
K114575;74,0;Oslo;5,6;5;5;1;0,0;;164900,0;0;;0
K117176;48,0;Agder;2,7;4;4;Nei;1879000,0;5,33;50600,0;1;;0
K104077;38,0;Oslo;5,6;1;1;nei;1494000,0;5,46;265000,0;2;1326,0;1
K104406;37,0;Rogaland;2,1;2;3;1;2553000,0;5,58;41400,0;0;;0
K131936;66,0;Telemark;8,0;4;4;nei;0,0;;18100,0;0;;0
K135647;46,0;Agder;1,7;3;3;Nei;2158000,0;5,29;247900,0;0;;0
K121059;48,0;Agder;0,2;3;3;Nei;0,0;;60100,0;2;;0
K110191;89,0;Telemark;26,2;3;3;JA;1270000,0;6,63;34300,0;1;;0
K119999;65,0;Vestland;12,1;3;3;1;0,0;;34700,0;0;;0
K103592;75,0;Agder;10,1;4;4;1;0,0;;72700,0;1;;0
K122486;37,0;Rogaland;27,5;4;3;Nei;3674000,0;5,51;729200,0;0;;0
K101301;18,0;Oslo;3,4;4;4;ja;2241000,0;5,44;36300,0;0;;0
K136274;57,0;Vestfold;3,5;4;4;JA;4122000,0;4,85;152700,0;0;;0
K113938;69,0;Vestfold;3,4;4;4;0;2092000,0;5,4;124300,0;1;;0
K105005;21,0;Vestfold;2,5;3;3;nei;506000,0;5,13;167800,0;0;;0
K128251;28,0;Agder;1,4;3;3;JA;0,0;;71500,0;0;;0
K127436;31,0;Rogaland;2,2;4;4;ja;2129000,0;5,55;32400,0;0;;0
K115591;46,0;Vestfold;18,1;6;6;Ja;0,0;;104300,0;0;;0
K116139;58,0;Vestfold;11,7;4;4;Ja;1646000,0;5,8;354700,0;0;;0
K109018;36,0;Rogaland;40,0;4;4;Nei;0,0;;658800,0;2;;0
K116032;52,0;Agder;3,5;2;2;0;0,0;;49200,0;1;;0
K103303;62,0;Vestland;19,0;5;5;Ja;0,0;;54800,0;1;;0
K126328;59,0;Rogaland;6,3;3;3;1;0,0;;91800,0;1;;0
K139421;68,0;Rogaland;10,9;3;3;Nei;1984000,0;5,61;13300,0;0;;0
K105549;30,0;Vestland;4,8;1;1;nei;0,0;;147700,0;0;;0
K100004;18,0;Rogaland;1,8;2;2;0;0,0;;160100,0;0;;0
K127703;32,0;Vestfold;4,6;2;2;Nei;3634000,0;5,63;203300,0;0;;0
K133526;51,0;Rogaland;33,1;1;0;1;485000,0;5,86;479100,0;0;978,0;1
K117268;29,0;Vestland;11,5;2;0;Nei;0,0;;23800,0;0;1458,0;1
K132673;47,0;Rogaland;7,5;5;6;Nei;0,0;;45900,0;1;;0
K115773;34,0;Agder;5,0;3;3;Ja;2119000,0;4,88;47000,0;0;;0
K122855;53,0;Vestfold;12,4;4;4;Ja;1346000,0;5,04;273000,0;3;;0
K123309;36,0;Rogaland;21,9;1;1;nei;1528000,0;5,69;59100,0;1;;0
K127709;37,0;Agder;15,4;5;5;0;0,0;;20700,0;0;;0
K127868;80,0;Rogaland;1,9;2;1;0;1576000,0;5,45;230200,0;0;;0
K131088;22,0;Telemark;1,1;4;4;Nei;1689000,0;4,93;44500,0;2;;0
K117982;37,0;Agder;5,4;2;2;Ja;0,0;;114700,0;0;;0
K134657;43,0;Vestfold;1,2;5;5;Nei;0,0;;265500,0;0;;0
K134999;19,0;Agder;10,0;5;5;ja;5596000,0;5,61;104100,0;0;;0
K112785;23,0;Rogaland;1,0;4;4;Ja;0,0;;43800,0;1;;0
K133836;52,0;Rogaland;4,0;1;2;1;978000,0;5,65;53000,0;0;;0
K122482;;Vestfold;7,3;4;4;Ja;1466000,0;5,86;99600,0;1;;0
K126459;36,0;Rogaland;7,3;5;4;JA;5427000,0;5,62;186000,0;1;;0
K126679;36,0;Oslo;0,3;4;5;0;0,0;;11000,0;0;;0
K109144;63,0;Agder;3,8;2;2;ja;1497000,0;5,53;451800,0;0;;0
K106287;31,0;Rogaland;2,2;3;3;Ja;3116000,0;5,86;92400,0;0;;0
K138958;42,0;Rogaland;0,6;2;2;Nei;0,0;;7600,0;0;;0
K128482;44,0;Telemark;1,5;2;2;Ja;1822000,0;5,33;88800,0;0;;0
K118254;42,0;Agder;2,0;4;4;ja;6785000,0;5,44;188400,0;1;;0
K102458;18,0;Agder;0,4;4;4;ja;0,0;;157800,0;0;;0
K103197;43,0;Rogaland;0,7;1;1;Ja;0,0;;46400,0;1;;0
K104128;43,0;Vestfold;7,2;3;3;ja;757000,0;5,33;625300,0;0;;0
K125783;52,0;Vestland;8,7;3;2;0;4603000,0;5,12;119400,0;0;;0
K120805;81,0;Vestfold;12,5;1;1;0;2892000,0;5,22;50300,0;0;;0
K139671;70,0;Oslo;4,6;2;2;JA;1263000,0;4,97;194400,0;1;;0
K135861;21,0;Agder;0,2;2;1;1;0,0;;174400,0;1;947,0;1
K131322;56,0;Agder;1,5;4;4;Ja;0,0;;51200,0;0;;0
K102081;52,0;Rogaland;5,1;4;5;ja;820000,0;5,82;312600,0;0;;0
K106702;25,0;Vestland;12,3;3;0;nei;0,0;;34800,0;0;774,0;1
K114235;55,0;Telemark;7,3;3;3;1;1345000,0;5,41;15000,0;0;;0
K131901;67,0;Rogaland;4,5;1;1;JA;0,0;;31800,0;0;;0
K112471;65,0;Agder;13,7;1;1;nei;2067000,0;5,83;57300,0;0;;0
K123973;31,0;Rogaland;13,4;3;3;nei;985000,0;5,44;68500,0;0;;0
K100038;33,0;Agder;7,1;5;6;Nei;0,0;;193600,0;0;;0
K108090;65,0;Agder;9,9;2;3;0;1094000,0;5,59;100400,0;0;;0
K111011;62,0;Telemark;1,1;2;2;Nei;0,0;;285000,0;0;;0
K123849;40,0;Vestfold;6,2;2;2;ja;966000,0;5,26;24400,0;0;;0
K133381;81,0;Rogaland;2,7;5;5;0;3145000,0;5,7;173400,0;1;;0
K133481;87,0;Oslo;9,7;2;1;Ja;4345000,0;5,24;92700,0;0;;0
K117455;60,0;Vestland;6,3;5;3;ja;0,0;;72800,0;0;887,0;1
K102488;68,0;Vestland;34,0;4;4;ja;3768000,0;5,47;294100,0;0;;0
K115217;40,0;Telemark;1,8;1;1;Nei;3283000,0;5,81;74600,0;0;;0
K120260;52,0;Telemark;8,3;3;3;0;5451000,0;5,71;295900,0;0;1331,0;1
K115508;31,0;Telemark;2,0;4;4;nei;1410000,0;5,79;65600,0;0;;0
K103367;41,0;Telemark;8,3;3;3;0;0,0;;96200,0;1;;0
K133228;43,0;Vestfold;3,3;2;2;nei;805000,0;6,21;209400,0;1;;0
K112765;51,0;Vestfold;2,2;4;4;1;1064000,0;4,89;465700,0;2;;0
K112548;41,0;Agder;3,7;4;4;Nei;1868000,0;5,26;175800,0;2;;0
K137179;51,0;Rogaland;2,1;4;4;ja;1251000,0;5,47;103100,0;1;;0
K115089;47,0;Rogaland;9,2;2;2;Nei;0,0;;315400,0;0;;0
K133060;24,0;Rogaland;6,9;2;2;Nei;0,0;;344800,0;1;;0
K123039;40,0;Rogaland;0,8;3;3;0;3729000,0;5,12;115700,0;0;;0
K118829;42,0;Vestfold;14,8;1;1;Nei;0,0;;223700,0;1;;0
K119326;41,0;Rogaland;16,9;7;7;JA;0,0;;83800,0;2;;0
K136213;42,0;Vestfold;1,4;4;5;JA;2607000,0;5,63;508900,0;0;;0
K139859;53,0;Oslo;1,4;5;5;JA;1196000,0;5,42;128400,0;3;;0
K115230;23,0;Vestfold;3,1;4;4;nei;0,0;;236800,0;1;;0
K134196;73,0;Rogaland;21,2;3;3;1;3230000,0;5,33;25200,0;0;;0
K136773;52,0;Rogaland;5,1;3;3;Ja;859000,0;5,25;117600,0;0;;0
K110272;37,0;Rogaland;4,3;2;2;Nei;4298000,0;5,48;1357600,0;1;;0
K103240;64,0;Rogaland;1,1;5;5;nei;1816000,0;5,46;498500,0;1;;0
K129903;22,0;Vestfold;12,0;3;3;Ja;2172000,0;5,9;11200,0;1;;0
K106737;62,0;Oslo;16,6;6;6;Nei;0,0;;852700,0;0;;0
K108399;58,0;Oslo;13,0;2;2;0;1563000,0;5,89;38500,0;0;;0
K111526;66,0;Telemark;7,6;3;3;0;533000,0;5,42;51600,0;0;;0
K115300;43,0;Rogaland;0,4;3;3;ja;1235000,0;5,82;37700,0;0;;0
K107043;78,0;Agder;6,9;2;2;1;2324000,0;5,37;11700,0;2;;0
K127933;51,0;Vestfold;4,2;2;2;0;0,0;;105000,0;0;;0
K100380;48,0;Oslo;3,5;1;1;Ja;0,0;;94500,0;1;;0
K131692;62,0;Oslo;4,5;2;2;1;1253000,0;5,12;198400,0;0;;0
K126897;50,0;Oslo;0,2;4;4;1;1370000,0;5,43;55200,0;0;;0
K119465;33,0;Rogaland;2,3;5;4;JA;2098000,0;5,82;1249200,0;0;;0
K132536;45,0;Rogaland;1,6;1;1;nei;1780000,0;4,99;107300,0;0;;0
K126248;50,0;Oslo;9,6;5;5;0;2354000,0;5,41;59500,0;0;;0
K138740;59,0;Vestfold;9,0;1;1;ja;0,0;;673800,0;0;;0
K125746;67,0;Telemark;40,0;2;2;0;0,0;;146300,0;3;;0
K108505;47,0;Oslo;4,2;1;1;1;4637000,0;5,88;48000,0;0;;0
K127584;51,0;Rogaland;6,0;2;2;Ja;1336000,0;5,55;147800,0;0;;0
K107143;61,0;Agder;10,8;3;3;JA;0,0;;228200,0;0;;0
K100343;53,0;Vestland;4,9;5;5;JA;0,0;;91300,0;0;;0
